status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,78,47,668,78,2014-10-01T01:40:00,0,28071995,158324
OK,78,47,668,78,2014-10-01T01:45:00,0,28072438,158324
OK,76,48,668,76,2014-10-01T01:50:00,1,28072887,158324
OK,76,48,668,76,2014-10-01T01:55:00,1,28073334,158324
OK,60,61,668,60,2014-10-01T02:05:00,0,28074100,158324
OK,60,61,668,60,2014-10-01T02:10:00,0,28074549,158324
OK,60,61,668,60,2014-10-01T02:15:00,0,28074989,158324
OK,60,61,668,60,2014-10-01T02:20:00,0,28075438,158324
OK,64,57,668,64,2014-10-01T02:25:00,1,28075887,158324
OK,59,62,668,59,2014-10-01T02:30:00,2,28076270,158324
OK,60,61,668,60,2014-10-01T02:35:00,4,28076719,158324
OK,62,59,668,62,2014-10-01T02:40:00,0,28077168,158324
OK,62,59,668,62,2014-10-01T02:45:00,0,28077617,158324
OK,71,52,668,71,2014-10-01T02:50:00,1,28078020,158324
OK,90,41,668,90,2014-10-01T02:55:00,2,28078469,158324
OK,110,33,668,110,2014-10-01T03:00:00,1,28078914,158324
OK,75,49,668,75,2014-10-01T03:05:00,1,28079362,158324
OK,75,49,668,75,2014-10-01T03:10:00,1,28079805,158324
OK,75,49,668,75,2014-10-01T03:15:00,0,28080254,158324
OK,65,57,668,65,2014-10-01T03:20:00,2,28080588,158324
OK,53,69,668,53,2014-10-01T03:25:00,1,28081037,158324
OK,71,52,668,71,2014-10-01T03:30:00,3,28081486,158324
OK,70,52,668,70,2014-10-01T03:35:00,5,28081933,158324
OK,61,60,668,61,2014-10-01T03:40:00,3,28082382,158324
OK,74,50,668,74,2014-10-01T03:45:00,2,28082815,158324
OK,60,61,668,60,2014-10-01T03:50:00,5,28083247,158324
OK,60,61,668,60,2014-10-01T03:55:00,3,28083696,158324
OK,51,72,668,51,2014-10-01T04:00:00,2,28084145,158324
OK,59,62,668,59,2014-10-01T04:05:00,0,28084586,158324
OK,56,66,668,56,2014-10-01T04:10:00,3,28085011,158324
OK,59,62,668,59,2014-10-01T04:15:00,4,28085460,158324
OK,70,52,668,70,2014-10-01T04:20:00,7,28085905,158324
OK,70,52,668,70,2014-10-01T04:25:00,6,28086354,158324
OK,65,57,668,65,2014-10-01T04:30:00,9,28086796,158324
OK,68,54,668,68,2014-10-01T04:35:00,14,28087245,158324
OK,69,53,668,69,2014-10-01T04:40:00,11,28087690,158324
OK,81,45,668,81,2014-10-01T04:45:00,11,28088139,158324
OK,79,46,668,79,2014-10-01T04:50:00,16,28088563,158324
OK,92,40,668,92,2014-10-01T04:55:00,18,28089012,158324
OK,74,50,668,74,2014-10-01T05:00:00,15,28089442,158324
OK,76,48,668,76,2014-10-01T05:05:00,15,28089891,158324
OK,78,47,668,78,2014-10-01T05:10:00,18,28090340,158324
OK,82,45,668,82,2014-10-01T05:15:00,16,28090684,158324
OK,92,40,668,92,2014-10-01T05:20:00,20,28091133,158324
OK,114,32,668,114,2014-10-01T05:25:00,17,28091582,158324
OK,124,29,668,124,2014-10-01T05:30:00,11,28091999,158324
OK,185,20,668,185,2014-10-01T05:35:00,12,28092448,158324
OK,222,16,668,222,2014-10-01T05:40:00,17,28092892,158324
OK,219,16,668,219,2014-10-01T05:45:00,18,28093333,158324
OK,238,15,668,238,2014-10-01T05:50:00,17,28093764,158324
OK,240,15,668,240,2014-10-01T05:55:00,16,28094213,158324
OK,213,17,668,213,2014-10-01T06:00:00,13,28094624,158324
OK,220,16,668,220,2014-10-01T06:05:00,13,28095069,158324
OK,211,17,668,211,2014-10-01T06:10:00,15,28095516,158324
OK,177,20,668,177,2014-10-01T06:15:00,13,28095965,158324
OK,136,27,668,136,2014-10-01T06:20:00,14,28096378,158324
OK,67,55,668,67,2014-10-01T06:25:00,12,28096827,158324
OK,69,53,668,69,2014-10-01T06:30:00,8,28097261,158324
OK,75,49,668,75,2014-10-01T06:35:00,16,28097710,158324
OK,76,48,668,76,2014-10-01T06:40:00,15,28098159,158324
OK,72,51,668,72,2014-10-01T06:45:00,12,28098596,158324
OK,72,51,668,72,2014-10-01T06:50:00,14,28099040,158324
OK,71,52,668,71,2014-10-01T06:55:00,10,28099488,158324
OK,64,57,668,64,2014-10-01T07:00:00,11,28099831,158324
OK,64,57,668,64,2014-10-01T07:05:00,7,28100278,158324
OK,71,52,668,71,2014-10-01T07:10:00,3,28100587,158324
OK,60,61,668,60,2014-10-01T07:15:00,4,28101036,158324
OK,80,46,668,80,2014-10-01T07:20:00,2,28101407,158324
OK,64,57,668,64,2014-10-01T07:25:00,9,28101856,158324
OK,60,61,668,60,2014-10-01T07:30:00,11,28102292,158324
OK,67,55,668,67,2014-10-01T07:35:00,8,28102741,158324
OK,64,57,668,64,2014-10-01T07:40:00,8,28103168,158324
OK,74,50,668,74,2014-10-01T07:45:00,10,28103615,158324
OK,74,50,668,74,2014-10-01T07:50:00,12,28104060,158324
OK,61,60,668,61,2014-10-01T07:55:00,9,28104505,158324
OK,65,57,668,65,2014-10-01T08:00:00,8,28104946,158324
OK,65,57,668,65,2014-10-01T08:05:00,6,28105391,158324
OK,65,57,668,65,2014-10-01T08:10:00,3,28105831,158324
OK,76,48,668,76,2014-10-01T08:15:00,2,28106280,158324
OK,70,52,668,70,2014-10-01T08:20:00,2,28106717,158324
OK,79,46,668,79,2014-10-01T08:25:00,5,28107123,158324
OK,69,53,668,69,2014-10-01T08:30:00,9,28107555,158324
OK,65,57,668,65,2014-10-01T08:35:00,10,28108004,158324
OK,67,55,668,67,2014-10-01T08:40:00,8,28108443,158324
OK,63,58,668,63,2014-10-01T08:45:00,3,28108892,158324
OK,52,71,668,52,2014-10-01T08:50:00,2,28109320,158324
OK,67,55,668,67,2014-10-01T08:55:00,10,28109769,158324
OK,71,52,668,71,2014-10-01T09:00:00,7,28110112,158324
OK,71,52,668,71,2014-10-01T09:05:00,7,28110561,158324
OK,68,54,668,68,2014-10-01T09:10:00,10,28110984,158324
OK,76,48,668,76,2014-10-01T09:15:00,8,28111433,158324
OK,79,46,668,79,2014-10-01T09:20:00,9,28111862,158324
OK,75,49,668,75,2014-10-01T09:25:00,9,28112311,158324
OK,72,51,668,72,2014-10-01T09:30:00,8,28112652,158324
OK,63,58,668,63,2014-10-01T09:35:00,8,28113101,158324
OK,62,59,668,62,2014-10-01T09:40:00,9,28113525,158324
OK,78,47,668,78,2014-10-01T09:45:00,3,28113974,158324
OK,63,58,668,63,2014-10-01T09:50:00,4,28114406,158324
OK,67,55,668,67,2014-10-01T09:55:00,9,28114855,158324
OK,69,53,668,69,2014-10-01T10:00:00,10,28115209,158324
OK,62,59,668,62,2014-10-01T10:05:00,7,28115658,158324
OK,64,57,668,64,2014-10-01T10:10:00,15,28116070,158324
OK,67,55,668,67,2014-10-01T10:15:00,17,28116519,158324
OK,65,57,668,65,2014-10-01T10:20:00,10,28116927,158324
OK,68,54,668,68,2014-10-01T10:25:00,8,28117376,158324
OK,65,57,668,65,2014-10-01T10:30:00,10,28117801,158324
OK,64,57,668,64,2014-10-01T10:35:00,10,28118250,158324
OK,64,57,668,64,2014-10-01T10:40:00,7,28118695,158324
OK,81,45,668,81,2014-10-01T10:45:00,9,28119142,158324
OK,82,45,668,82,2014-10-01T10:50:00,7,28119586,158324
OK,70,52,668,70,2014-10-01T10:55:00,3,28120034,158324
OK,70,52,668,70,2014-10-01T11:00:00,3,28120482,158324
OK,66,56,668,66,2014-10-01T11:05:00,2,28120931,158324
OK,67,55,668,67,2014-10-01T11:10:00,1,28121314,158324
OK,69,53,668,69,2014-10-01T11:15:00,7,28121763,158324
OK,72,51,668,72,2014-10-01T11:20:00,8,28122201,158324
OK,67,55,668,67,2014-10-01T11:25:00,8,28122650,158324
OK,63,58,668,63,2014-10-01T11:30:00,10,28123091,158324
OK,56,66,668,56,2014-10-01T11:35:00,4,28123540,158324
OK,58,63,668,58,2014-10-01T11:40:00,7,28123972,158324
OK,61,60,668,61,2014-10-01T11:45:00,6,28124421,158324
OK,77,48,668,77,2014-10-01T11:50:00,5,28124823,158324
OK,70,52,668,70,2014-10-01T11:55:00,8,28125272,158324
OK,68,54,668,68,2014-10-01T12:00:00,9,28125701,158324
OK,64,57,668,64,2014-10-01T12:05:00,5,28126150,158324
OK,64,57,668,64,2014-10-01T12:10:00,3,28126502,158324
OK,60,61,668,60,2014-10-01T12:15:00,5,28126951,158324
OK,67,55,668,67,2014-10-01T12:20:00,10,28127400,158324
OK,68,54,668,68,2014-10-01T12:25:00,12,28127849,158324
OK,62,59,668,62,2014-10-01T12:30:00,13,28128277,158324
OK,63,58,668,63,2014-10-01T12:35:00,9,28128726,158324
OK,72,51,668,72,2014-10-01T12:40:00,8,28129161,158324
OK,66,56,668,66,2014-10-01T12:45:00,9,28129610,158324
OK,65,57,668,65,2014-10-01T12:50:00,14,28130044,158324
OK,66,56,668,66,2014-10-01T12:55:00,9,28130493,158324
OK,59,62,668,59,2014-10-01T13:00:00,10,28130921,158324
OK,64,57,668,64,2014-10-01T13:05:00,13,28131370,158324
OK,69,53,668,69,2014-10-01T13:10:00,11,28131807,158324
OK,69,53,668,69,2014-10-01T13:15:00,13,28132256,158324
OK,71,52,668,71,2014-10-01T13:20:00,13,28132694,158324
OK,73,50,668,73,2014-10-01T13:25:00,9,28133141,158324
OK,80,46,668,80,2014-10-01T13:30:00,4,28133579,158324
OK,63,58,668,63,2014-10-01T13:35:00,4,28134028,158324
OK,68,54,668,68,2014-10-01T13:40:00,7,28134467,158324
OK,65,57,668,65,2014-10-01T13:45:00,10,28134916,158324
OK,67,55,668,67,2014-10-01T13:50:00,6,28135335,158324
OK,67,55,668,67,2014-10-01T13:55:00,4,28135784,158324
OK,66,56,668,66,2014-10-01T14:00:00,11,28136221,158324
OK,69,53,668,69,2014-10-01T14:05:00,8,28136670,158324
OK,69,53,668,69,2014-10-01T14:10:00,9,28137110,158324
OK,68,54,668,68,2014-10-01T14:15:00,13,28137559,158324
OK,69,53,668,69,2014-10-01T14:20:00,13,28137993,158324
OK,74,50,668,74,2014-10-01T14:25:00,11,28138442,158324
OK,69,53,668,69,2014-10-01T14:30:00,10,28138870,158324
OK,74,50,668,74,2014-10-01T14:35:00,9,28139319,158324
OK,66,56,668,66,2014-10-01T14:40:00,9,28139730,158324
OK,66,56,668,66,2014-10-01T14:45:00,4,28140179,158324
OK,71,52,668,71,2014-10-01T14:50:00,6,28140621,158324
OK,67,55,668,67,2014-10-01T14:55:00,12,28141070,158324
OK,68,54,668,68,2014-10-01T15:00:00,9,28141496,158324
OK,64,57,668,64,2014-10-01T15:05:00,6,28141945,158324
OK,65,57,668,65,2014-10-01T15:10:00,6,28142373,158324
OK,77,48,668,77,2014-10-01T15:15:00,10,28142822,158324
OK,77,48,668,77,2014-10-01T15:20:00,6,28143249,158324
OK,60,61,668,60,2014-10-01T15:25:00,6,28143698,158324
OK,61,60,668,61,2014-10-01T15:30:00,5,28144146,158324
OK,67,55,668,67,2014-10-01T15:35:00,3,28144595,158324
OK,72,51,668,72,2014-10-01T15:40:00,5,28145016,158324
OK,57,65,668,57,2014-10-01T15:45:00,5,28145430,158324
OK,52,71,668,52,2014-10-01T15:50:00,4,28145879,158324
OK,54,68,668,54,2014-10-01T15:55:00,3,28146328,158324
OK,61,60,668,61,2014-10-01T16:00:00,2,28146777,158324
OK,56,66,668,56,2014-10-01T16:05:00,5,28147185,158324
OK,63,58,668,63,2014-10-01T16:10:00,10,28147629,158324
OK,57,65,668,57,2014-10-01T16:15:00,6,28148078,158324
OK,53,69,668,53,2014-10-01T16:20:00,7,28148479,158324
OK,49,75,668,49,2014-10-01T16:25:00,4,28148928,158324
OK,66,56,668,66,2014-10-01T16:30:00,2,28149367,158324
OK,52,71,668,52,2014-10-01T16:35:00,2,28149816,158324
OK,58,63,668,58,2014-10-01T16:40:00,6,28150242,158324
OK,61,60,668,61,2014-10-01T16:45:00,11,28150691,158324
OK,62,59,668,62,2014-10-01T16:50:00,7,28151109,158324
OK,64,57,668,64,2014-10-01T16:55:00,4,28151558,158324
OK,69,53,668,69,2014-10-01T17:05:00,1,28152007,158324
OK,69,53,668,69,2014-10-01T17:10:00,0,28152456,158324
OK,69,53,668,69,2014-10-01T17:15:00,0,28152902,158324
OK,58,63,668,58,2014-10-01T17:20:00,2,28153349,158324
OK,57,65,668,57,2014-10-01T17:25:00,3,28153798,158324
OK,61,60,668,61,2014-10-01T17:30:00,3,28154208,158324
OK,60,61,668,60,2014-10-01T17:35:00,2,28154657,158324
OK,59,62,668,59,2014-10-01T17:40:00,0,28155099,158324
OK,69,53,668,69,2014-10-01T17:45:00,1,28155547,158324
OK,62,59,668,62,2014-10-01T17:50:00,2,28155965,158324
OK,77,48,668,77,2014-10-01T17:55:00,2,28156414,158324
OK,77,48,668,77,2014-10-01T18:00:00,2,28156862,158324
OK,77,48,668,77,2014-10-01T18:05:00,0,28157301,158324
OK,58,63,668,58,2014-10-01T18:10:00,2,28157731,158324
OK,64,57,668,64,2014-10-01T18:15:00,1,28158179,158324
OK,57,65,668,57,2014-10-01T18:20:00,1,28158623,158324
OK,49,75,668,49,2014-10-01T18:25:00,2,28159068,158324
OK,42,88,668,42,2014-10-01T18:30:00,1,28159507,158324
OK,42,88,668,42,2014-10-01T18:35:00,0,28159850,158324
OK,64,57,668,64,2014-10-01T18:40:00,1,28160299,158324
OK,51,72,668,51,2014-10-01T18:45:00,1,28160748,158324
OK,51,72,668,51,2014-10-01T18:50:00,0,28161186,158324
OK,51,72,668,51,2014-10-01T18:55:00,0,28161635,158324
OK,51,72,668,51,2014-10-01T19:00:00,0,28162052,158324
OK,51,72,668,51,2014-10-01T19:05:00,0,28162501,158324
OK,51,72,668,51,2014-10-01T19:10:00,0,28162895,158324
OK,51,72,668,51,2014-10-01T19:15:00,0,28163334,158324
OK,51,72,668,51,2014-10-01T19:20:00,0,28163782,158324
OK,51,72,668,51,2014-10-01T19:25:00,0,28164231,158324
OK,51,72,668,51,2014-10-01T19:30:00,0,28164662,158324
OK,118,31,668,118,2014-10-01T19:35:00,1,28165111,158324
OK,86,43,668,86,2014-10-01T19:40:00,2,28165536,158324
OK,54,68,668,54,2014-10-01T19:45:00,0,28165984,158324
OK,54,68,668,54,2014-10-01T19:50:00,0,28166423,158324
OK,54,68,668,54,2014-10-01T19:55:00,0,28166787,158324
OK,66,56,668,66,2014-10-01T20:00:00,3,28167236,158324
OK,74,50,668,74,2014-10-01T20:05:00,1,28167665,158324
OK,74,50,668,74,2014-10-01T20:10:00,0,28168098,158324
OK,61,60,668,61,2014-10-01T20:15:00,1,28168547,158324
OK,61,60,668,61,2014-10-01T20:20:00,1,28168992,158324
OK,64,57,668,64,2014-10-01T20:25:00,1,28169441,158324
OK,68,54,668,68,2014-10-01T20:30:00,3,28169889,158324
OK,68,54,668,68,2014-10-01T20:35:00,3,28170315,158324
OK,65,57,668,65,2014-10-01T20:40:00,1,28170760,158324
OK,65,57,668,65,2014-10-01T20:45:00,0,28171208,158324
OK,65,57,668,65,2014-10-01T20:50:00,0,28171645,158324
OK,65,57,668,65,2014-10-01T20:55:00,0,28172091,158324
OK,58,63,668,58,2014-10-01T21:00:00,2,28172539,158324
OK,58,63,668,58,2014-10-01T21:05:00,2,28172985,158324
OK,58,63,668,58,2014-10-01T21:10:00,0,28173431,158324
OK,79,46,668,79,2014-10-01T21:15:00,1,28173880,158324
OK,79,46,668,79,2014-10-01T21:20:00,0,28174321,158324
OK,79,46,668,79,2014-10-01T21:25:00,0,28174770,158324
OK,79,46,668,79,2014-10-01T21:30:00,0,28175196,158324
OK,79,46,668,79,2014-10-01T21:35:00,0,28175592,158324
OK,68,54,668,68,2014-10-01T21:40:00,3,28176041,158324
OK,68,54,668,68,2014-10-01T21:45:00,3,28176490,158324
OK,70,52,668,70,2014-10-01T21:50:00,0,28176939,158324
OK,72,51,668,72,2014-10-01T21:55:00,1,28177295,158324
OK,72,51,668,72,2014-10-01T22:00:00,0,28177735,158324
OK,72,51,668,72,2014-10-01T22:05:00,0,28178181,158324
OK,67,55,668,67,2014-10-01T22:10:00,1,28178630,158324
OK,60,61,668,60,2014-10-01T22:15:00,2,28179077,158324
OK,60,61,668,60,2014-10-01T22:20:00,0,28179511,158324
OK,60,61,668,60,2014-10-01T22:25:00,2,28179954,158324
OK,60,61,668,60,2014-10-01T22:30:00,2,28180401,158324
OK,60,61,668,60,2014-10-01T22:35:00,0,28180799,158324
OK,48,77,668,48,2014-10-01T22:40:00,1,28181248,158324
OK,58,63,668,58,2014-10-01T22:45:00,3,28181672,158324
OK,58,63,668,58,2014-10-01T22:50:00,0,28182120,158324
OK,58,63,668,58,2014-10-01T22:55:00,0,28182567,158324
OK,74,50,668,74,2014-10-01T23:00:00,1,28183016,158324
OK,74,50,668,74,2014-10-01T23:05:00,0,28183433,158324
OK,74,50,668,74,2014-10-01T23:10:00,0,28183866,158324
OK,74,50,668,74,2014-10-01T23:15:00,0,28184311,158324
OK,74,50,668,74,2014-10-01T23:20:00,0,28184760,158324
OK,74,50,668,74,2014-10-01T23:25:00,0,28185195,158324
OK,74,50,668,74,2014-10-01T23:30:00,0,28185643,158324
OK,74,50,668,74,2014-10-01T23:40:00,0,28186466,158324
OK,74,50,668,74,2014-10-01T23:45:00,0,28187308,158324
OK,74,50,668,74,2014-10-01T23:55:00,0,28187755,158324
OK,74,50,668,74,2014-10-02T00:00:00,0,28188204,158324
OK,74,50,668,74,2014-10-02T00:10:00,0,28189081,158324
OK,74,50,668,74,2014-10-02T00:15:00,0,28189530,158324
OK,74,50,668,74,2014-10-02T00:20:00,0,28189952,158324
OK,74,50,668,74,2014-10-02T00:25:00,0,28190397,158324
OK,74,50,668,74,2014-10-02T00:30:00,0,28190754,158324
OK,74,50,668,74,2014-10-02T00:35:00,0,28191203,158324
OK,74,50,668,74,2014-10-02T00:45:00,0,28191958,158324
OK,74,50,668,74,2014-10-02T00:50:00,0,28192407,158324
OK,74,50,668,74,2014-10-02T00:55:00,0,28192840,158324
OK,74,50,668,74,2014-10-02T01:00:00,0,28193260,158324
OK,74,50,668,74,2014-10-02T01:05:00,0,28193651,158324
OK,74,50,668,74,2014-10-02T01:10:00,0,28194100,158324
OK,74,50,668,74,2014-10-02T01:15:00,0,28194549,158324
OK,74,50,668,74,2014-10-02T01:20:00,0,28194989,158324
OK,74,50,668,74,2014-10-02T01:25:00,0,28195234,158324
OK,74,50,668,74,2014-10-02T01:30:00,0,28195683,158324
OK,74,50,668,74,2014-10-02T01:35:00,0,28196132,158324
OK,74,50,668,74,2014-10-02T01:40:00,0,28196416,158324
OK,74,50,668,74,2014-10-02T01:45:00,0,28196865,158324
OK,74,50,668,74,2014-10-02T01:50:00,0,28197288,158324
OK,78,47,668,78,2014-10-02T01:55:00,2,28197737,158324
OK,78,47,668,78,2014-10-02T02:00:00,0,28198185,158324
OK,56,66,668,56,2014-10-02T02:05:00,0,28198633,158324
OK,56,66,668,56,2014-10-02T02:10:00,0,28199082,158324
OK,51,72,668,51,2014-10-02T02:15:00,0,28199454,158324
OK,51,72,668,51,2014-10-02T02:20:00,0,28199896,158324
OK,51,72,668,51,2014-10-02T02:25:00,0,28200338,158324
OK,51,72,668,51,2014-10-02T02:30:00,0,28200781,158324
OK,51,72,668,51,2014-10-02T02:35:00,0,28201230,158324
OK,51,72,668,51,2014-10-02T02:45:00,0,28201661,158324
OK,51,72,668,51,2014-10-02T02:50:00,0,28202110,158324
OK,51,72,668,51,2014-10-02T02:55:00,0,28202559,158324
OK,51,72,668,51,2014-10-02T03:00:00,0,28203001,158324
OK,51,72,668,51,2014-10-02T03:05:00,0,28203449,158324
OK,51,72,668,51,2014-10-02T03:15:00,0,28203884,158324
OK,51,72,668,51,2014-10-02T03:30:00,0,28204333,158324
OK,59,62,668,59,2014-10-02T03:35:00,4,28204782,158324
OK,50,74,668,50,2014-10-02T03:40:00,1,28205231,158324
OK,53,69,668,53,2014-10-02T03:45:00,3,28205659,158324
OK,53,69,668,53,2014-10-02T03:50:00,0,28206088,158324
OK,53,69,668,53,2014-10-02T03:55:00,0,28206489,158324
OK,55,67,668,55,2014-10-02T04:00:00,2,28206938,158324
OK,58,63,668,58,2014-10-02T04:05:00,0,28207387,158324
OK,72,51,668,72,2014-10-02T04:10:00,2,28207806,158324
OK,91,40,668,91,2014-10-02T04:15:00,0,28208255,158324
OK,71,52,668,71,2014-10-02T04:20:00,2,28208682,158324
OK,68,54,668,68,2014-10-02T04:25:00,1,28209131,158324
OK,62,59,668,62,2014-10-02T04:30:00,10,28209569,158324
OK,64,57,668,64,2014-10-02T04:35:00,7,28210018,158324
OK,68,54,668,68,2014-10-02T04:40:00,8,28210441,158324
OK,84,44,668,84,2014-10-02T04:45:00,2,28210890,158324
OK,104,35,668,104,2014-10-02T04:50:00,0,28211315,158324
OK,77,48,668,77,2014-10-02T04:55:00,13,28211759,158324
OK,72,51,668,72,2014-10-02T05:00:00,3,28212137,158324
OK,74,50,668,74,2014-10-02T05:05:00,6,28212586,158324
OK,90,41,668,90,2014-10-02T05:10:00,2,28213015,158324
OK,97,38,668,97,2014-10-02T05:15:00,17,28213464,158324
OK,119,31,668,119,2014-10-02T05:20:00,5,28213902,158324
OK,162,22,668,162,2014-10-02T05:25:00,20,28214351,158324
OK,151,24,668,151,2014-10-02T05:30:00,5,28214764,158324
OK,147,25,668,147,2014-10-02T05:35:00,0,28215213,158324
OK,195,19,668,195,2014-10-02T05:40:00,11,28215629,158324
OK,232,15,668,232,2014-10-02T05:45:00,4,28216078,158324
OK,242,15,668,242,2014-10-02T05:50:00,0,28216417,158324
OK,186,19,668,186,2014-10-02T05:55:00,19,28216857,158324
OK,192,19,668,192,2014-10-02T06:00:00,13,28217304,158324
OK,145,25,668,145,2014-10-02T06:05:00,13,28217753,158324
OK,126,29,668,126,2014-10-02T06:10:00,7,28218192,158324
OK,194,19,668,194,2014-10-02T06:15:00,27,28218641,158324
OK,187,19,668,187,2014-10-02T06:20:00,30,28219061,158324
OK,159,23,668,159,2014-10-02T06:25:00,21,28219510,158324
OK,82,45,668,82,2014-10-02T06:30:00,20,28219883,158324
OK,63,58,668,63,2014-10-02T06:35:00,12,28220332,158324
OK,57,65,668,57,2014-10-02T06:40:00,9,28220766,158324
OK,56,66,668,56,2014-10-02T06:45:00,8,28221215,158324
OK,61,60,668,61,2014-10-02T07:00:00,8,28221882,158324
OK,59,62,668,59,2014-10-02T07:05:00,9,28222027,158324
OK,59,62,668,59,2014-10-02T07:10:00,7,28222476,158324
OK,76,48,668,76,2014-10-02T07:15:00,2,28222925,158324
OK,58,63,668,58,2014-10-02T07:20:00,0,28223356,158324
OK,64,57,668,64,2014-10-02T07:25:00,10,28223791,158324
OK,61,60,668,61,2014-10-02T07:35:00,15,28224594,158324
OK,71,52,668,71,2014-10-02T07:40:00,6,28225043,158324
OK,63,58,668,63,2014-10-02T07:45:00,0,28225455,158324
OK,58,63,668,58,2014-10-02T07:50:00,5,28225814,158324
OK,44,84,668,44,2014-10-02T07:55:00,0,28226263,158324
OK,44,84,668,44,2014-10-02T08:00:00,0,28226704,158324
OK,57,65,668,57,2014-10-02T08:05:00,1,28227153,158324
OK,57,65,668,57,2014-10-02T08:10:00,1,28227568,158324
OK,61,60,668,61,2014-10-02T08:15:00,5,28228017,158324
OK,48,77,668,48,2014-10-02T08:20:00,1,28228376,158324
OK,77,48,668,77,2014-10-02T08:25:00,6,28228825,158324
OK,77,48,668,77,2014-10-02T08:30:00,6,28229235,158324
OK,63,58,668,63,2014-10-02T08:35:00,4,28229684,158324
OK,76,48,668,76,2014-10-02T08:40:00,1,28230034,158324
OK,76,48,668,76,2014-10-02T08:45:00,0,28230483,158324
OK,65,57,668,65,2014-10-02T08:50:00,6,28230849,158324
OK,63,58,668,63,2014-10-02T08:55:00,0,28231296,158324
OK,65,57,668,65,2014-10-02T09:00:00,5,28231721,158324
OK,65,57,668,65,2014-10-02T09:05:00,3,28232168,158324
OK,65,57,668,65,2014-10-02T09:15:00,9,28232512,158324
OK,64,57,668,64,2014-10-02T09:20:00,5,28232961,158324
OK,68,54,668,68,2014-10-02T09:25:00,8,28233410,158324
OK,59,62,668,59,2014-10-02T09:30:00,2,28233834,158324
OK,72,51,668,72,2014-10-02T09:35:00,4,28234281,158324
OK,83,44,668,83,2014-10-02T09:40:00,0,28234616,158324
OK,83,44,668,83,2014-10-02T09:45:00,0,28235065,158324
OK,83,44,668,83,2014-10-02T09:50:00,0,28235492,158324
OK,51,72,668,51,2014-10-02T09:55:00,4,28235941,158324
OK,53,69,668,53,2014-10-02T10:00:00,1,28236384,158324
OK,53,69,668,53,2014-10-02T10:05:00,0,28236831,158324
OK,59,62,668,59,2014-10-02T10:10:00,7,28237233,158324
OK,59,62,668,59,2014-10-02T10:15:00,6,28237681,158324
OK,60,61,668,60,2014-10-02T10:20:00,6,28238130,158324
OK,61,60,668,61,2014-10-02T10:25:00,1,28238577,158324
OK,61,60,668,61,2014-10-02T10:30:00,0,28239018,158324
OK,63,58,668,63,2014-10-02T10:35:00,11,28239467,158324
OK,74,50,668,74,2014-10-02T10:40:00,8,28239897,158324
OK,65,57,668,65,2014-10-02T10:45:00,6,28240346,158324
OK,65,57,668,65,2014-10-02T10:50:00,4,28240790,158324
OK,62,59,668,62,2014-10-02T10:55:00,5,28241239,158324
OK,59,62,668,59,2014-10-02T11:00:00,1,28241671,158324
OK,59,62,668,59,2014-10-02T11:05:00,0,28242119,158324
OK,70,52,668,70,2014-10-02T11:10:00,8,28242515,158324
OK,65,57,668,65,2014-10-02T11:15:00,4,28242964,158324
OK,68,54,668,68,2014-10-02T11:20:00,9,28243413,158324
OK,57,65,668,57,2014-10-02T11:25:00,3,28243738,158324
OK,63,58,668,63,2014-10-02T11:30:00,0,28244176,158324
OK,64,57,668,64,2014-10-02T11:35:00,5,28244605,158324
OK,58,63,668,58,2014-10-02T11:40:00,2,28245054,158324
OK,59,62,668,59,2014-10-02T11:45:00,0,28245503,158324
OK,66,56,668,66,2014-10-02T11:50:00,8,28245909,158324
OK,65,57,668,65,2014-10-02T11:55:00,7,28246358,158324
OK,61,60,668,61,2014-10-02T12:00:00,6,28246795,158324
OK,58,63,668,58,2014-10-02T12:05:00,3,28247243,158324
OK,74,50,668,74,2014-10-02T12:10:00,0,28247690,158324
OK,64,57,668,64,2014-10-02T12:15:00,6,28248120,158324
OK,60,61,668,60,2014-10-02T12:20:00,3,28248569,158324
OK,62,59,668,62,2014-10-02T12:25:00,5,28249016,158324
OK,63,58,668,63,2014-10-02T12:30:00,2,28249444,158324
OK,68,54,668,68,2014-10-02T12:35:00,14,28249888,158324
OK,69,53,668,69,2014-10-02T12:40:00,9,28250274,158324
OK,60,61,668,60,2014-10-02T12:45:00,12,28250705,158324
OK,67,55,668,67,2014-10-02T13:20:00,9,28251565,158324
OK,69,53,668,69,2014-10-02T13:30:00,7,28252030,158324
OK,62,59,668,62,2014-10-02T13:35:00,4,28252167,158324
OK,64,57,668,64,2014-10-02T13:40:00,0,28252614,158324
OK,71,52,668,71,2014-10-02T13:45:00,7,28253056,158324
OK,71,52,668,71,2014-10-02T13:50:00,4,28253473,158324
OK,68,54,668,68,2014-10-02T13:55:00,11,28253922,158324
OK,62,59,668,62,2014-10-02T14:10:00,14,28254653,158324
OK,67,55,668,67,2014-10-02T14:15:00,12,28254776,158324
OK,62,59,668,62,2014-10-02T14:20:00,4,28255225,158324
OK,57,65,668,57,2014-10-02T14:25:00,0,28255674,158324
OK,73,50,668,73,2014-10-02T14:30:00,13,28256102,158324
OK,75,49,668,75,2014-10-02T14:35:00,6,28256551,158324
OK,63,58,668,63,2014-10-02T14:40:00,7,28256979,158324
